Date,How Much Did I Spend Today?,High,Low,Close,Adj Close,Volume,PercentChange
5/21/2015,212.710007,213.75,212.509995,213.5,199.171631,64764600,0.002912415
5/22/2015,213.039993,213.539993,212.910004,212.990005,198.695862,57433500,-0.002388735
5/26/2015,212.399994,212.910004,210.199997,210.699997,196.559494,124308600,-0.010751716
5/27/2015,211.25,212.979996,210.759995,212.699997,198.425308,93214000,0.009492169
5/28/2015,212.330002,212.589996,211.630005,212.460007,198.201431,74974600,-0.001128303
5/29/2015,212.380005,212.429993,210.820007,211.139999,196.970016,111964800,-0.006212972
6/1/2015,211.940002,212.339996,210.619995,211.570007,197.371124,93338800,0.002036601
6/2/2015,211.020004,212.190002,210.270004,211.360001,197.175247,89527800,-0.000992608
6/3/2015,212,212.669998,211.330002,211.919998,197.697693,87820900,0.002649494
6/4/2015,211.070007,211.860001,209.75,210.130005,196.027802,151882800,-0.008446551
6/5/2015,209.949997,210.580002,208.979996,209.770004,195.691971,121704700,-0.00171323
6/8/2015,209.639999,209.820007,208.389999,208.419998,194.432556,85339800,-0.006435648
6/9/2015,208.449997,209.100006,207.690002,208.449997,194.460541,105034700,0.000143935
6/10/2015,209.369995,211.410004,209.300003,210.960007,196.802094,134551300,0.012041305
6/11/2015,211.479996,212.089996,211.199997,211.649994,197.445755,73876400,0.0032707
6/12/2015,210.639999,211.479996,209.679993,209.929993,195.841217,135382400,-0.008126629
6/15/2015,208.639999,209.449997,207.789993,209.100006,195.066956,124384200,-0.003953637
6/16/2015,208.929993,210.350006,208.720001,210.25,196.139709,85308200,0.005499732
6/17/2015,210.589996,211.320007,209.360001,210.589996,196.456924,126708600,0.001617103
6/18/2015,211.309998,213.339996,210.630005,212.710007,198.434647,165867900,0.010067007
6/19/2015,211.460007,211.550003,210.360001,210.809998,197.619156,130478700,-0.008932391
6/22/2015,211.910004,212.589996,211.639999,211.889999,198.631561,70696000,0.005123101
6/23/2015,212.139999,212.440002,211.570007,212.050003,198.781555,68476800,0.000755128
6/24/2015,211.720001,212.169998,210.470001,210.509995,197.337906,92307300,-0.007262476
6/25/2015,211.100006,211.25,209.770004,209.830002,196.700455,97107400,-0.003230217
6/26/2015,210.289993,210.580002,209.160004,209.899994,196.766113,104174800,0.000333565
6/29/2015,208.050003,209.830002,205.330002,205.470001,192.613297,202621300,-0.021105255
6/30/2015,207.259995,207.320007,205.279999,205.889999,193.006989,182925100,0.002044084
7/1/2015,207.729996,208.029999,206.559998,207.570007,194.581894,135979900,0.008159736
7/2/2015,208.070007,208.270004,206.809998,207.320007,194.347565,104373700,-0.001204413
7/6/2015,205.770004,207.649994,205.529999,206.669998,193.738174,117975400,-0.003135293
7/7/2015,206.960007,208.169998,204.110001,208.009995,194.994324,173820200,0.006483752
7/8/2015,206.419998,206.759995,204.25,204.529999,191.732117,164020100,-0.016729946
7/9/2015,207.039993,207.350006,204.770004,204.800003,191.985199,144113100,0.001320119
7/10/2015,207.289993,207.979996,204.949997,207.479996,194.497498,129456900,0.013085903
7/13/2015,208.990005,209.899994,208.940002,209.759995,196.634872,106069400,0.010989006
7/14/2015,209.720001,211.050003,209.649994,210.720001,197.534775,81709600,0.004576688
7/15/2015,210.729996,211.279999,210.039993,210.630005,197.450394,97914100,-0.000427088
7/16/2015,211.869995,212.300003,211.580002,212.270004,198.987808,106683300,0.00778616
7/17/2015,212.289993,212.550003,211.800003,212.470001,199.175262,89030000,0.000942182
7/20/2015,212.75,213.179993,212.210007,212.619995,199.315887,65523100,0.000705954
7/21/2015,212.429993,212.740005,211.389999,211.759995,198.509689,77965000,-0.004044775
7/22/2015,210.929993,211.770004,210.889999,211.289993,198.069107,88667900,-0.002219503
7/23/2015,211.529999,211.649994,209.75,210.139999,196.991089,90509100,-0.005442728
7/24/2015,210.300003,210.369995,207.600006,207.940002,194.928726,117755000,-0.010469197
7/27/2015,208,208,206.259995,206.740005,193.803802,132361100,-0.005770881
7/28/2015,207.789993,209.5,206.800003,209.309998,196.213013,123544800,0.012431039
7/29/2015,209.479996,211.039993,209.309998,210.770004,197.58165,105791300,0.006975329
7/30/2015,210.160004,211.020004,209.419998,210.820007,197.628525,91304400,0.00023724
7/31/2015,211.419998,211.449997,210.160004,210.449997,197.281662,103266900,-0.001755099
8/3/2015,210.460007,210.529999,208.649994,209.729996,196.60672,113965700,-0.003421245
8/4/2015,209.699997,210.25,208.800003,209.320007,196.222382,81820800,-0.001954842
8/5/2015,210.449997,211.309998,209.729996,210.100006,196.953568,85786800,0.003726347
8/6/2015,210.289993,210.419998,207.649994,208.350006,195.313095,116030800,-0.008329367
8/7/2015,208.160004,208.339996,206.869995,207.919998,194.909973,117858000,-0.002063873
8/10/2015,209.279999,210.669998,209.279999,210.630005,197.450394,80270700,0.013033893
8/11/2015,208.970001,209.470001,207.759995,208.660004,195.603668,117481700,-0.009352898
8/12/2015,207.110001,209.139999,205.360001,208.919998,195.847382,172123700,0.001246017
8/13/2015,208.729996,209.550003,208.009995,208.699997,195.641159,89383300,-0.001053039
8/14/2015,208.429993,209.509995,208.259995,209.360001,196.259888,69387000,0.003162453
8/17/2015,208.710007,210.589996,208.160004,210.559998,197.384796,79072600,0.00573174
8/18/2015,210.259995,210.679993,209.699997,209.929993,196.794205,71692700,-0.002992045
8/19/2015,209.089996,210.009995,207.350006,208.279999,195.247452,172946000,-0.007859734
8/20/2015,206.509995,208.289993,203.899994,204.009995,191.244614,194327900,-0.020501268
8/21/2015,201.729996,203.940002,197.520004,197.630005,185.26384,346588500,-0.031272929
8/24/2015,197.630005,197.630005,182.399994,189.550003,177.689423,507244300,-0.04088449
8/25/2015,195.429993,195.449997,186.919998,187.229996,175.514557,369833100,-0.012239551
8/26/2015,192.080002,194.789993,188.369995,194.679993,182.498428,339257000,0.039790617
8/27/2015,197.020004,199.419998,195.210007,199.160004,186.69809,274143900,0.02301218
8/28/2015,198.5,199.839996,197.919998,199.240005,186.773102,160414400,0.000401692
8/31/2015,198.110001,199.130005,197.009995,197.539993,185.179489,154471400,-0.008532483
9/1/2015,193.119995,194.770004,190.729996,191.770004,179.770523,256000400,-0.029209219
9/2/2015,194.619995,195.460007,192.419998,195.410004,183.182755,160269300,0.018981071
9/3/2015,196.259995,198.050003,194.960007,195.649994,183.407715,152087800,0.001228136
9/4/2015,192.850006,193.860001,191.610001,192.589996,180.539185,207081000,-0.015640164
9/8/2015,195.940002,197.610001,195.169998,197.460007,185.104523,116025700,0.025286937
9/9/2015,199.320007,199.470001,194.350006,194.759995,182.573425,140901400,-0.013673716
9/10/2015,194.559998,197.220001,194.25,195.850006,183.595245,158611100,0.005596688
9/11/2015,195.380005,196.820007,194.529999,196.740005,184.42955,119691200,0.004544289
9/14/2015,196.949997,197.009995,195.429993,195.979996,183.717087,79452000,-0.003863012
9/15/2015,196.610001,198.990005,195.960007,198.449997,186.032562,108455800,0.012603332
9/16/2015,198.820007,200.410004,198.410004,200.139999,187.616806,99581600,0.008516009
9/17/2015,200.020004,202.889999,199.279999,199.699997,187.204346,276046600,-0.002198471
9/18/2015,195.710007,198.679993,194.960007,195.360001,184.088516,213315400,-0.021732579
9/21/2015,196.440002,197.679993,195.210007,196.440002,185.106232,105726200,0.005528261
9/22/2015,193.880005,194.460007,192.559998,193.899994,182.712753,153890900,-0.012930197
9/23/2015,194.110001,194.669998,192.910004,193.600006,182.430115,92790600,-0.001547127
9/24/2015,192.149994,193.449997,190.559998,192.929993,181.798706,159378800,-0.003460811
9/25/2015,194.639999,195,191.809998,192.869995,181.742188,155054800,-0.000310983
9/28/2015,191.779999,191.910004,187.639999,187.910004,177.068359,178515900,-0.025716758
9/29/2015,188.270004,189.740005,186.929993,188.080002,177.228592,159045600,0.000904678
9/30/2015,190.369995,191.830002,189.440002,191.589996,180.536041,152593200,0.018662239
10/1/2015,192.080002,192.490005,189.820007,192.130005,181.044907,131079000,0.002818566
10/2/2015,189.770004,195.029999,189.119995,195,183.749283,211003300,0.014937776
10/5/2015,196.460007,198.740005,196.330002,198.470001,187.019089,126320800,0.017794877
10/6/2015,198.309998,198.979996,197,197.789993,186.378311,110274500,-0.003426251
10/7/2015,198.899994,199.830002,197.479996,199.410004,187.904861,124307300,0.008190561
10/8/2015,198.949997,201.550003,198.589996,201.210007,189.601028,153055200,0.009026643
10/9/2015,201.380005,201.899994,200.580002,201.330002,189.714081,107069200,0.000596367
10/12/2015,201.419998,201.759995,200.910004,201.520004,189.893143,56395600,0.000943734
10/13/2015,200.649994,202.160004,200.050003,200.25,188.696411,88038700,-0.006302124
10/14/2015,200.179993,200.869995,198.940002,199.289993,187.791809,99106200,-0.004794042
10/15/2015,200.080002,202.360001,199.639999,202.350006,190.675232,134142200,0.015354574
10/16/2015,202.830002,203.289993,201.919998,203.270004,191.54216,114580100,0.004546568
10/19/2015,202.5,203.369995,202.130005,203.369995,191.636368,76523900,0.000491912
10/20/2015,202.850006,203.839996,202.550003,203.110001,191.391418,78448500,-0.001278429
10/21/2015,203.610001,203.789993,201.649994,201.850006,190.204086,102038000,-0.00620351
10/22/2015,202.979996,205.509995,201.850006,205.210007,193.370239,174911700,0.016646029
10/23/2015,207.25,207.949997,206.300003,207.520004,195.546951,144442300,0.011256746
10/26/2015,207.300003,207.369995,206.559998,206.990005,195.047516,69033000,-0.002553966
10/27/2015,206.199997,207,205.789993,206.570007,194.651749,77905800,-0.002029074
10/28/2015,207,208.979996,206.210007,208.940002,196.88501,135906700,0.011473084
10/29/2015,208.350006,209.270004,208.210007,208.889999,196.837891,84727800,-0.000239318
10/30/2015,209.059998,209.440002,207.740005,207.929993,195.933273,131076900,-0.004595749
11/2/2015,208.320007,210.619995,208.169998,210.389999,198.251358,86270800,0.011830934
11/3/2015,209.970001,211.660004,209.699997,211,198.826172,95246100,0.002899382
11/4/2015,211.350006,211.5,209.720001,210.380005,198.241959,90967700,-0.002938365
11/5/2015,210.429993,210.979996,209.089996,210.149994,198.025223,78408700,-0.001093312
11/6/2015,209.740005,210.320007,208.460007,210.039993,197.92157,110471500,-0.00052344
11/9/2015,209.309998,209.490005,206.949997,208.080002,196.074646,131008700,-0.009331513
11/10/2015,207.509995,208.600006,207.190002,208.559998,196.526932,75874600,0.002306786
11/11/2015,208.880005,208.940002,207.660004,207.740005,195.754242,67846000,-0.003931689
11/12/2015,206.5,207.059998,204.820007,204.839996,193.021561,121315200,-0.0139598
11/13/2015,204.350006,204.669998,202.440002,202.539993,190.854248,153577100,-0.011228291
11/16/2015,202.320007,205.690002,202.179993,205.619995,193.756561,117645200,0.015206883
11/17/2015,205.990005,207.039993,204.880005,205.470001,193.615189,121123700,-0.000729472
11/18/2015,206.039993,208.899994,205.990005,208.729996,196.687119,121342500,0.015866039
11/19/2015,208.589996,209.050003,208.199997,208.550003,196.517532,88220500,-0.000862325
11/20/2015,209.449997,210.119995,208.860001,209.309998,197.233673,94011500,0.003644186
11/23/2015,209.380005,209.979996,208.520004,209.070007,197.007523,64931200,-0.001146582
11/24/2015,207.869995,209.830002,207.410004,209.350006,197.271347,98874400,0.00133926
11/25/2015,209.5,209.740005,209.009995,209.320007,197.243103,51980100,-0.000143296
11/27/2015,209.429993,209.800003,208.860001,209.559998,197.469254,37317800,0.001146527
11/30/2015,209.75,209.889999,208.559998,208.690002,196.64946,112822700,-0.004151537
12/1/2015,209.440002,210.820007,209.110001,210.679993,198.524612,97858400,0.009535632
12/2/2015,210.619995,211,208.229996,208.529999,196.498703,108441300,-0.010205022
12/3/2015,208.830002,209.149994,204.75,205.610001,193.747162,166224200,-0.014002772
12/4/2015,205.610001,209.970001,205.610001,209.619995,197.525787,192913900,0.019502913
12/7/2015,209.229996,209.729996,207.199997,208.350006,196.329071,102027100,-0.00605853
12/8/2015,206.490005,208.289993,205.779999,206.949997,195.009842,103372400,-0.006719505
12/9/2015,206.190002,208.679993,204.179993,205.339996,193.492737,162401500,-0.007779662
12/10/2015,205.419998,207.429993,205.139999,205.869995,193.992188,115196800,0.00258108
12/11/2015,203.350006,204.139999,201.509995,201.880005,190.232346,211173300,-0.019381115
12/14/2015,202.070007,203.050003,199.949997,202.899994,191.193497,176235400,0.005052452
12/15/2015,204.699997,206.110001,202.869995,205.029999,193.200607,154069600,0.010497807
12/16/2015,206.369995,208.389999,204.800003,208.029999,196.027542,197017000,0.014632005
12/17/2015,208.399994,208.479996,204.839996,204.860001,193.040405,173092500,-0.015238177
12/18/2015,202.770004,202.929993,199.830002,200.020004,189.600998,251393500,-0.023625876
12/21/2015,201.410004,201.880005,200.089996,201.669998,191.165024,99094300,0.008249145
12/22/2015,202.720001,203.850006,201.550003,203.5,192.899704,103602200,0.00907424
12/23/2015,204.690002,206.070007,204.580002,206.020004,195.288422,110987200,0.012383312
12/24/2015,205.720001,206.330002,205.419998,205.679993,194.966171,48542200,-0.001650379
12/28/2015,204.860001,205.259995,203.940002,205.210007,194.52063,64967100,-0.002285035
12/29/2015,206.509995,207.789993,206.470001,207.399994,196.596542,92640700,0.010671931
12/30/2015,207.110001,207.210007,205.759995,205.929993,195.20314,63317700,-0.007087758
12/31/2015,205.130005,205.889999,203.869995,203.869995,193.250412,114877900,-0.01000339
1/4/2016,200.490005,201.029999,198.589996,201.020004,190.548859,222353500,-0.013979453
1/5/2016,201.399994,201.899994,200.050003,201.360001,190.87117,110845800,0.001691359
1/6/2016,198.339996,200.059998,197.600006,198.820007,188.463501,152112600,-0.012614193
1/7/2016,195.330002,197.440002,193.589996,194.050003,183.941971,213436100,-0.023991569
1/8/2016,195.190002,195.850006,191.580002,191.919998,181.922913,209817200,-0.010976578
1/11/2016,193.009995,193.410004,189.820007,192.110001,182.102997,185113200,0.000990011
1/12/2016,193.820007,194.550003,191.139999,193.660004,183.572266,172330500,0.00806831
1/13/2016,194.449997,194.860001,188.380005,188.830002,178.993896,221168900,-0.024940627
1/14/2016,189.550003,193.259995,187.660004,191.929993,181.932373,240795600,0.016416835
1/15/2016,186.770004,188.759995,185.520004,187.809998,178.026978,324846400,-0.021466134
1/19/2016,189.960007,190.110001,186.199997,188.059998,178.263962,195244400,0.001331133
1/20/2016,185.029999,187.5,181.020004,185.649994,175.979507,286547800,-0.01281508
1/21/2016,186.210007,188.869995,184.639999,186.690002,176.965332,195772900,0.005601982
1/22/2016,189.779999,190.759995,188.880005,190.520004,180.59584,168319600,0.020515303
1/25/2016,189.919998,190.149994,187.410004,187.639999,177.865845,130371700,-0.015116549
1/26/2016,188.419998,190.529999,188.020004,190.199997,180.29248,137269900,0.013643136
1/27/2016,189.580002,191.559998,187.059998,188.130005,178.330353,185681700,-0.010883239
1/28/2016,189.960007,190.199997,187.160004,189.110001,179.259262,143798800,0.005209142
1/29/2016,190.020004,193.880005,189.880005,193.720001,183.629166,210529300,0.024377346
2/1/2016,192.529999,194.580002,191.839996,193.649994,183.562775,136061600,-0.000361382
2/2/2016,191.960007,191.970001,189.539993,190.160004,180.254593,182564900,-0.018022154
2/3/2016,191.410004,191.779999,187.100006,191.300003,181.335205,205054900,0.005994946
2/4/2016,190.710007,192.75,189.960007,191.600006,181.619568,136318100,0.001568233
2/5/2016,190.990005,191.669998,187.199997,187.949997,178.159714,180788300,-0.019050151
2/8/2016,185.770004,186.119995,182.800003,185.419998,175.76149,191526700,-0.013461022
2/9/2016,183.360001,186.940002,183.199997,185.429993,175.770981,176478700,5.39046E-05
2/10/2016,186.410004,188.339996,185.119995,185.270004,175.619339,148214100,-0.0008628
2/11/2016,182.339996,184.100006,181.089996,182.860001,173.334839,219058900,-0.013008058
2/12/2016,184.960007,186.649994,183.960007,186.630005,176.908432,127632400,0.020616887
2/16/2016,188.770004,189.809998,187.630005,189.779999,179.894363,120250700,0.016878283
2/17/2016,191.160004,193.320007,191.009995,192.880005,182.832886,136009500,0.016334735
2/18/2016,193.199997,193.270004,191.720001,192.089996,182.084045,102343000,-0.004095857
2/19/2016,191.169998,192.179993,190.449997,192,181.998734,114793000,-0.00046851
2/22/2016,193.869995,194.949997,193.789993,194.779999,184.633926,103640300,0.014479161
2/23/2016,194,194.320007,192.179993,192.320007,182.302094,111455300,-0.012629592
2/24/2016,190.630005,193.529999,189.320007,193.199997,183.13623,150812200,0.004575655
2/25/2016,193.729996,195.550003,192.830002,195.539993,185.354324,107512400,0.012111781
2/26/2016,196.570007,196.679993,194.899994,195.089996,184.927795,129833700,-0.002301304
2/29/2016,195.110001,196.229996,193.330002,193.559998,183.477463,125918100,-0.007842524
3/1/2016,195.009995,198.210007,194.449997,198.110001,187.790482,141799700,0.023506939
3/2/2016,197.740005,199.059998,197.25,199,188.634109,102415000,0.004492449
3/3/2016,198.789993,199.800003,198.110001,199.779999,189.373459,94146200,0.003919593
3/4/2016,200.009995,201.350006,199.029999,200.429993,189.989609,129293600,0.003253549
3/7/2016,199.339996,201.070007,199.25,200.589996,190.141312,100219000,0.000798299
3/8/2016,199.320007,199.919998,198.210007,198.399994,188.065369,123974900,-0.010917803
3/9/2016,199.360001,199.789993,198.429993,199.380005,188.994339,94801200,0.004939572
3/10/2016,199.960007,201.070007,197.380005,199.539993,189.145966,153608200,0.000802428
3/11/2016,201.259995,202.809998,199.520004,202.759995,192.198257,137964500,0.016137126
3/14/2016,202.160004,203.039993,201.770004,202.5,191.951813,73612000,-0.00128228
3/15/2016,201.360001,202.529999,201.050003,202.169998,191.638977,93169100,-0.00162964
3/16/2016,201.600006,203.820007,201.550003,203.339996,192.748016,129303200,0.005787199
3/17/2016,203.240005,205.229996,202.770004,204.630005,193.970856,134278500,0.006344099
3/18/2016,204.169998,204.779999,203.800003,204.380005,194.732712,138372400,-0.001221717
3/21/2016,204.070007,204.940002,203.800003,204.669998,195.009018,72926700,0.001418891
3/22/2016,203.759995,205.229996,203.570007,204.559998,194.904205,97471900,-0.000537451
3/23/2016,204.110001,204.330002,203.009995,203.210007,193.61795,81052500,-0.006599487
3/24/2016,202,203.160004,201.740005,203.119995,193.532181,84360900,-0.000442951
3/28/2016,203.610001,203.860001,202.710007,203.240005,193.646515,62408200,0.000590833
3/29/2016,202.759995,205.25,202.399994,205.119995,195.437759,90418600,0.009250098
3/30/2016,206.300003,206.869995,205.589996,206.020004,196.295273,86365300,0.004387719
3/31/2016,205.910004,206.410004,205.330002,205.520004,195.818878,94584100,-0.002426949
4/1/2016,204.350006,207.139999,203.979996,206.919998,197.152832,114423500,0.00681196
4/4/2016,206.830002,207.070007,205.889999,206.25,196.514435,63497000,-0.003237957
4/5/2016,204.669998,206.259995,203.889999,204.190002,194.551682,99662200,-0.009987869
4/6/2016,204.190002,206.490005,203.979996,206.419998,196.676422,89889800,0.010921181
4/7/2016,205.139999,205.559998,203.089996,203.949997,194.322983,113859000,-0.0119659
4/8/2016,205.339996,205.850006,203.869995,204.5,194.847046,95040600,0.002696754
4/11/2016,205.25,206.070007,203.910004,204.020004,194.389709,83757500,-0.002347169
4/12/2016,204.220001,206.25,203.699997,205.919998,196.200012,110162100,0.009312783
4/13/2016,207,208.100006,206.839996,208,198.181824,96336400,0.01010102
4/14/2016,208.070007,208.600006,207.600006,208.009995,198.191345,60422700,4.80529E-05
4/15/2016,208.009995,208.169998,207.399994,207.779999,197.972183,75761600,-0.001105697
4/18/2016,207.779999,209.279999,207,209.240005,199.363297,75277700,0.007026692
4/19/2016,209.740005,210.199997,208.940002,209.899994,199.992157,88316100,0.00315422
4/20/2016,209.949997,210.919998,209.389999,210.100006,200.182739,81100300,0.000952892
4/21/2016,210.119995,210.25,208.649994,208.970001,199.106049,85695000,-0.005378415
4/22/2016,208.550003,209.289993,207.910004,208.970001,199.106049,99251700,0
4/25/2016,208.259995,208.660004,207.539993,208.610001,198.763031,66166500,-0.001722735
4/26/2016,209.039993,209.520004,208.360001,208.919998,199.05838,75864200,0.001486012
4/27/2016,208.470001,209.809998,208.050003,209.350006,199.468094,77329400,0.002058242
4/28/2016,208.460007,209.759995,206.960007,207.449997,197.657791,97216200,-0.009075753
4/29/2016,206.720001,207.130005,205.029999,206.330002,196.590652,142424100,-0.005398867
5/2/2016,206.919998,208.179993,206.410004,207.970001,198.153259,62188000,0.007948427
5/3/2016,206.520004,206.800003,205.279999,206.160004,196.428665,106422100,-0.008703164
5/4/2016,204.990005,205.850006,204.419998,205.009995,195.332947,92243800,-0.005578235
5/5/2016,205.559998,205.979996,204.470001,204.970001,195.294846,67619200,-0.000195083
5/6/2016,204.059998,205.770004,203.880005,205.720001,196.009445,89315000,0.003659072
5/9/2016,205.570007,206.399994,205.360001,205.889999,196.171417,74374900,0.000826356
5/10/2016,206.720001,208.470001,206.639999,208.449997,198.610565,74236100,0.012433814
5/11/2016,207.910004,208.539993,206.5,206.5,196.75264,81727000,-0.009354747
5/12/2016,207.289993,207.490005,205.369995,206.559998,196.809799,89586300,0.000290547
5/13/2016,206.210007,206.860001,204.380005,204.759995,195.094772,96474600,-0.00871419
5/16/2016,204.960007,207.339996,204.889999,206.779999,197.019394,77486800,0.009865228
5/17/2016,206.460007,206.800003,204.229996,204.850006,195.180527,114924900,-0.009333557
5/18/2016,204.440002,206.300003,203.630005,204.910004,195.237686,123493400,0.000292887
5/19/2016,204.059998,204.539993,202.779999,204.199997,194.561203,115430500,-0.00346497
5/20/2016,204.919998,206.100006,204.860001,205.490005,195.790298,104990400,0.006317375
5/23/2016,205.509995,205.839996,204.990005,205.210007,195.523529,58117700,-0.001362587
5/24/2016,206.169998,208.240005,206.139999,207.869995,198.057938,93537800,0.012962272
5/25/2016,208.669998,209.770004,207.869995,209.279999,199.401398,76621400,0.006783105
5/26/2016,209.440002,209.710007,208.970001,209.339996,199.458557,53087800,0.000286683
5/27/2016,209.529999,210.25,209.470001,210.240005,200.316116,64211200,0.004299269
5/31/2016,210.559998,210.690002,209.179993,209.839996,199.934998,109879400,-0.00190263
6/1/2016,209.119995,210.479996,208.889999,210.270004,200.344681,69936200,0.002049218
6/2/2016,209.800003,210.929993,209.240005,210.910004,200.954437,60661400,0.003043706
6/3/2016,210.25,210.690002,208.860001,210.279999,200.354187,101757100,-0.00298708
6/6/2016,210.699997,211.770004,210.509995,211.350006,201.373703,64887000,0.005088487
6/7/2016,211.529999,212.339996,211.5,211.679993,201.688095,60974800,0.00156133
6/8/2016,211.839996,212.520004,211.690002,212.369995,202.34552,66170900,0.003259647
6/9/2016,211.509995,212.220001,211.190002,212.080002,202.06926,73786900,-0.001365508
6/10/2016,210.460007,210.860001,209.429993,210.070007,200.154099,113829200,-0.009477532
6/13/2016,209.360001,210.369995,208.350006,208.449997,198.610565,117751200,-0.007711762
6/14/2016,208,208.740005,206.919998,208.039993,198.219925,125059300,-0.001966918
6/15/2016,208.039993,209.360001,207.529999,207.75,197.943634,109124500,-0.001393929
6/16/2016,207.75,208.570007,205.589996,208.369995,198.534332,149533100,0.002984332
6/17/2016,207.169998,207.199997,205.75,206.520004,197.795395,117055700,-0.008878394
6/20/2016,208.820007,209.610001,207.75,207.850006,199.069244,82789600,0.006440064
6/21/2016,208.300003,208.919998,207.779999,208.440002,199.634293,72461700,0.002838566
6/22/2016,208.649994,209.5,207.929993,208.100006,199.308655,95560500,-0.001631146
6/23/2016,209.809998,210.869995,209.270004,210.809998,201.904175,102731400,0.013022546
6/24/2016,203.630005,210.850006,202.720001,203.240005,194.653976,333444400,-0.03590908
6/27/2016,201.589996,201.600006,198.649994,199.600006,191.16777,230775800,-0.017909855
6/28/2016,201.479996,203.229996,201.119995,203.199997,194.615646,159382400,0.018036027
6/29/2016,204.839996,206.929993,204.720001,206.660004,197.929489,137328600,0.017027594
6/30/2016,207.210007,209.539993,206.559998,209.479996,200.630341,165021900,0.013645562
7/1/2016,209.479996,210.490005,209.289993,209.919998,201.051773,106055300,0.002100449
7/5/2016,208.949997,209.080002,207.710007,208.410004,199.605576,109803700,-0.007193188
7/6/2016,207.830002,209.800003,207.059998,209.660004,200.802734,96021500,0.005997793
7/7/2016,209.869995,210.649994,208.630005,209.529999,200.678253,81705800,-0.000620075
7/8/2016,211.050003,212.940002,210.779999,212.649994,203.666428,133971000,0.014890445
7/11/2016,213.190002,214.070007,212.949997,213.399994,204.384735,73633900,0.003526922
7/12/2016,214.529999,215.300003,213.429993,214.949997,205.869247,101275600,0.007263369
7/13/2016,215.440002,215.449997,214.350006,214.919998,205.840546,87324100,-0.000139563
7/14/2016,216.399994,216.669998,215.660004,216.119995,206.989853,91230900,0.005583459
7/15/2016,216.779999,217.009995,215.309998,215.830002,206.712097,107155400,-0.001341815
7/18/2016,215.970001,216.600006,215.669998,216.410004,207.267593,58725900,0.002687309
7/19/2016,215.919998,216.229996,215.630005,216.190002,207.05687,54345700,-0.001016598
7/20/2016,216.190002,217.369995,216.190002,217.089996,207.918869,58159500,0.004162977
7/21/2016,216.960007,217.220001,215.75,216.270004,207.133484,67777300,-0.003777198
7/22/2016,216.410004,217.300003,216.100006,217.240005,208.062546,62787500,0.004485139
7/25/2016,217,217.059998,215.970001,216.649994,207.497421,55873100,-0.002715941
7/26/2016,216.529999,217.169998,215.759995,216.75,207.593216,70080500,0.000461602
7/27/2016,217.190002,217.270004,215.619995,216.520004,207.37291,80870400,-0.001061112
7/28/2016,216.289993,217.110001,215.75,216.770004,207.612381,65035700,0.001154628
7/29/2016,216.460007,217.539993,216.130005,217.119995,207.947586,79519400,0.001614573
8/1/2016,217.190002,217.649994,216.410004,216.940002,207.775208,73311400,-0.000829002
8/2/2016,216.649994,216.830002,214.570007,215.550003,206.443924,92295500,-0.006407297
8/3/2016,215.479996,216.25,215.130005,216.179993,207.047287,53993600,0.002922709
8/4/2016,216.309998,216.779999,214.25,216.410004,207.267593,44476100,0.001063979
8/5/2016,216.410004,218.229996,216.410004,218.179993,208.962814,71892200,0.008178869
8/8/2016,218.399994,218.520004,217.740005,218.050003,208.838333,39906500,-0.000595792
8/9/2016,218.130005,218.759995,217.800003,218.179993,208.962814,51251700,0.000596148
8/10/2016,218.309998,218.399994,217.229996,217.639999,208.445602,57941100,-0.002474993
8/11/2016,218.259995,218.940002,217.949997,218.649994,209.412964,68960100,0.004640668
8/12/2016,218.289993,218.710007,217.990005,218.460007,209.230988,61313500,-0.000868909
8/15/2016,218.889999,219.5,218.880005,219.089996,209.834366,49813500,0.002883773
8/16/2016,218.600006,218.679993,217.960007,217.960007,208.752121,53213600,-0.005157648
8/17/2016,218,218.529999,217.020004,218.369995,209.144775,75134300,0.001881024
8/18/2016,218.339996,218.899994,218.210007,218.860001,209.614075,52989300,0.002243925
8/19/2016,218.309998,218.75,217.740005,218.539993,209.307571,75443000,-0.001462158
8/22/2016,218.259995,218.800003,217.830002,218.529999,209.298019,61368800,-4.57308E-05
8/23/2016,219.25,219.600006,218.899994,218.970001,209.719452,53399200,0.002013463
8/24/2016,218.800003,218.910004,217.360001,217.850006,208.646774,71728900,-0.005114833
8/25/2016,217.399994,218.190002,217.220001,217.699997,208.503098,69224800,-0.000688588
8/26/2016,217.919998,219.119995,216.25,217.289993,208.110382,122506300,-0.001883344
8/29/2016,217.440002,218.669998,217.399994,218.360001,209.135178,68606100,0.004924332
8/30/2016,218.259995,218.589996,217.350006,218,208.79039,58114500,-0.001648658
8/31/2016,217.610001,217.75,216.470001,217.380005,208.196609,85269500,-0.002844014
9/1/2016,217.369995,217.729996,216.029999,217.389999,208.206161,97844200,4.59748E-05
9/2/2016,218.389999,218.869995,217.699997,218.369995,209.144775,79293900,0.004508009
9/6/2016,218.699997,219.119995,217.860001,219.029999,209.776901,56702100,0.003022412
9/7/2016,218.839996,219.220001,218.300003,219.009995,209.757751,76554900,-9.133E-05
9/8/2016,218.619995,218.940002,218.149994,218.509995,209.278885,73011600,-0.002283001
9/9/2016,216.970001,217.029999,213.25,213.279999,204.269806,221589100,-0.023934814
9/12/2016,212.389999,216.809998,212.309998,216.339996,207.200531,168110900,0.014347323
